id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,fence,misc_val,mo_sold,yr_sold,sale_type,saleprice,natural_log,log_base2,log_base10
1893,534403040,80,3,85.0,9350,0,4,4,4,5,1,9,7,7,1,4.0,6,7,1964,1991,4,8,11,11,3.0,108.0,3,3,5,4.0,3.0,4.0,2.0,270.0,5.0,580.0,452.0,1302.0,5,5,1,5,1302,0,0,1302,0.0,1.0,2,0,3,1,4,7,7,0,0.0,5.0,1964.0,2.0,1.0,309.0,3.0,3.0,3,333,0,0,0,0,0,3.0,0,10,2007,9,158000,11.970350312009105,17.26956503283919,5.198657086954422
479,528240060,80,3,0.0,7750,0,4,4,4,5,1,20,7,7,1,4.0,8,5,2002,2002,4,8,3,3,0.0,0.0,4,3,4,4.0,3.0,1.0,6.0,353.0,1.0,0.0,55.0,408.0,5,5,1,5,779,640,0,1419,1.0,0.0,2,1,3,1,4,7,8,1,3.0,3.0,2002.0,3.0,2.0,527.0,3.0,3.0,3,120,0,0,0,0,0,0.0,0,3,2009,10,184100,12.123234367221169,17.49013010112463,5.265053788504015
1657,527357020,20,3,128.0,13001,0,3,4,4,5,1,9,4,7,1,1.0,6,5,1971,1971,4,8,11,11,3.0,176.0,3,3,5,3.0,3.0,2.0,5.0,492.0,4.0,121.0,1012.0,1625.0,5,3,1,5,1220,0,0,1220,0.0,1.0,2,0,2,1,3,6,8,1,3.0,5.0,1971.0,1.0,2.0,944.0,3.0,3.0,3,0,0,249,0,0,0,0.0,0,9,2007,10,170000,12.043553716032399,17.37517522079979,5.230448921378274
937,909452050,80,3,0.0,13607,0,3,4,4,5,1,22,7,7,1,4.0,6,6,1986,1986,2,8,3,3,3.0,242.0,3,4,5,3.0,3.0,1.0,5.0,454.0,1.0,0.0,118.0,572.0,5,4,1,5,1182,800,0,1982,1.0,0.0,2,1,3,1,3,6,8,1,3.0,3.0,1986.0,3.0,2.0,501.0,3.0,3.0,3,400,112,0,0,0,0,0.0,1500,4,2009,10,208000,12.245293358683455,17.66622400280318,5.318063334962762
879,907290210,120,2,0.0,4435,0,4,4,4,5,1,23,7,7,5,1.0,6,5,2003,2003,2,8,3,3,3.0,170.0,4,3,4,4.0,3.0,3.0,6.0,685.0,1.0,0.0,163.0,848.0,5,5,1,5,848,0,0,848,1.0,0.0,1,0,1,1,4,4,8,0,0.0,5.0,2003.0,3.0,2.0,420.0,3.0,3.0,3,140,0,0,0,0,0,0.0,0,5,2009,10,140000,11.84939770159144,17.095067301607052,5.146128035678238
945,911370500,120,2,44.0,3843,0,3,2,4,5,2,22,7,7,5,1.0,8,5,2007,2008,4,8,12,12,1.0,174.0,5,3,4,5.0,3.0,4.0,6.0,1476.0,1.0,0.0,120.0,1596.0,5,5,1,5,1648,0,0,1648,1.0,1.0,2,0,2,1,5,5,8,1,4.0,5.0,2007.0,3.0,2.0,482.0,3.0,3.0,3,162,53,0,153,0,0,0.0,0,6,2009,7,230000,12.345834587905333,17.811274335606463,5.361727836017593
1010,527183060,120,3,65.0,5950,0,3,2,4,5,2,3,7,7,5,1.0,8,5,1989,1989,2,8,11,11,0.0,0.0,4,3,4,4.0,3.0,4.0,6.0,319.0,1.0,0.0,1018.0,1337.0,5,4,1,5,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,8,1,3.0,5.0,1989.0,2.0,2.0,462.0,3.0,3.0,3,0,73,154,0,0,0,0.0,0,4,2008,10,188500,12.146853285870202,17.524204997930752,5.275311354541811
2861,909276070,50,3,80.0,12400,0,4,2,4,5,2,22,7,7,1,1.5,5,6,1940,1950,2,8,2,2,0.0,0.0,3,3,5,4.0,3.0,2.0,4.0,602.0,1.0,0.0,299.0,901.0,5,3,1,5,1125,592,0,1717,0.0,0.0,1,1,2,1,3,7,8,1,4.0,5.0,1940.0,1.0,1.0,410.0,3.0,3.0,3,0,0,0,0,113,0,0.0,0,2,2006,10,194000,12.175613438045465,17.565697126849216,5.2878017299302265
1245,535180120,20,3,75.0,10425,0,4,4,4,5,1,9,7,7,1,1.0,5,5,1956,1958,2,8,9,9,0.0,0.0,3,3,5,3.0,3.0,1.0,3.0,774.0,1.0,0.0,330.0,1104.0,5,4,1,5,1104,0,0,1104,1.0,0.0,1,0,3,1,3,5,8,0,0.0,5.0,1956.0,2.0,1.0,384.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0,4,2008,10,133000,11.79810440720389,17.021066720163276,5.123851640967086
854,907201220,20,3,0.0,16269,0,3,4,4,3,1,23,7,7,1,1.0,5,5,1978,1978,2,8,9,9,3.0,76.0,3,3,6,4.0,3.0,3.0,6.0,625.0,1.0,0.0,282.0,907.0,5,3,1,5,907,0,0,907,0.0,0.0,1,0,3,1,3,5,8,0,0.0,5.0,1978.0,1.0,1.0,343.0,3.0,3.0,3,72,0,0,0,0,0,3.0,0,7,2009,10,140000,11.84939770159144,17.095067301607052,5.146128035678238
1437,907181120,60,3,68.0,8998,0,3,4,4,5,1,23,7,7,1,2.0,7,5,2000,2000,2,8,3,3,3.0,120.0,4,3,4,4.0,3.0,2.0,6.0,527.0,1.0,0.0,255.0,782.0,5,5,1,5,782,870,0,1652,0.0,0.0,2,1,3,1,4,6,8,0,0.0,5.0,2000.0,2.0,2.0,532.0,3.0,3.0,3,0,70,0,0,0,0,0.0,0,6,2008,10,207500,12.24288661865289,17.662751810896374,5.317018101048111
586,534128190,60,3,80.0,10400,0,4,4,4,5,1,9,3,7,1,2.0,6,7,1967,1997,2,8,9,9,3.0,256.0,3,3,4,3.0,3.0,1.0,1.0,0.0,1.0,0.0,932.0,932.0,5,4,1,5,1271,1369,0,2640,0.0,0.0,2,1,5,1,4,8,8,1,3.0,5.0,1967.0,2.0,2.0,515.0,3.0,3.0,3,0,120,0,0,168,0,0.0,0,5,2009,10,256900,12.456442183097975,17.970847364675542,5.409764104266346
1947,535375130,50,3,60.0,10134,0,4,4,4,5,1,8,7,7,1,1.5,5,6,1940,1950,2,8,9,9,0.0,0.0,3,3,5,3.0,3.0,1.0,1.0,0.0,1.0,0.0,735.0,735.0,5,4,1,4,735,299,0,1034,0.0,0.0,1,0,2,1,3,5,8,0,0.0,1.0,1940.0,1.0,1.0,240.0,3.0,3.0,3,0,39,0,0,0,0,0.0,0,7,2007,10,109000,11.59910316121128,16.733968609439014,5.037426497940624
831,906392110,20,3,78.0,11645,0,4,4,4,5,1,23,7,7,1,1.0,8,5,2005,2006,2,8,3,3,1.0,76.0,4,3,4,5.0,3.0,4.0,6.0,24.0,1.0,0.0,1474.0,1498.0,5,5,1,5,1498,0,0,1498,0.0,0.0,2,0,3,1,4,7,8,1,4.0,5.0,2005.0,3.0,3.0,844.0,3.0,3.0,3,144,98,0,0,0,0,0.0,0,3,2009,10,237000,12.375815420117268,17.854527533560347,5.3747483460101035
1919,535151110,20,3,60.0,8250,0,4,4,4,4,1,9,7,7,1,1.0,5,7,1963,1963,2,8,9,9,0.0,0.0,3,3,5,3.0,3.0,1.0,5.0,288.0,1.0,0.0,765.0,1053.0,5,4,1,5,1053,0,0,1053,1.0,0.0,1,0,3,1,4,6,8,0,0.0,6.0,1994.0,2.0,2.0,692.0,3.0,3.0,3,240,0,0,0,109,0,0.0,0,7,2007,10,142100,11.864286314085192,17.116547029017504,5.1525940779274695
2306,526302030,20,3,0.0,11027,0,3,4,4,5,1,9,7,7,1,1.0,6,5,1954,1954,4,8,2,2,1.0,28.0,3,3,5,3.0,3.0,1.0,4.0,468.0,3.0,539.0,171.0,1178.0,5,4,1,5,1293,0,0,1293,1.0,0.0,2,0,2,1,3,5,8,0,0.0,5.0,1954.0,2.0,2.0,452.0,3.0,3.0,3,280,0,0,0,0,0,0.0,0,5,2006,10,149900,11.917723684090689,17.193640857722585,5.175801632848279
430,528108130,20,3,95.0,12350,0,4,4,4,5,1,10,7,7,1,1.0,9,5,2008,2008,4,8,3,3,1.0,450.0,5,3,4,5.0,3.0,3.0,6.0,1232.0,1.0,0.0,788.0,2020.0,5,5,1,5,2020,0,0,2020,1.0,0.0,2,0,3,1,5,7,8,1,4.0,5.0,2008.0,2.0,3.0,896.0,3.0,3.0,3,192,98,0,0,0,0,0.0,0,5,2009,10,404000,12.909170156943286,18.62399576741388,5.606381365110605
2618,535425080,60,3,0.0,18275,0,3,2,4,5,1,9,7,7,1,2.0,7,8,1962,1998,2,8,7,7,0.0,0.0,3,3,5,3.0,3.0,4.0,5.0,636.0,1.0,0.0,802.0,1438.0,5,3,1,5,1900,548,0,2448,1.0,0.0,3,0,3,1,3,9,8,2,4.0,5.0,1962.0,2.0,2.0,441.0,3.0,3.0,3,520,102,0,0,0,0,0.0,0,9,2006,10,277500,12.533576212168626,18.082128245899554,5.443262987458695
245,906201030,60,3,77.0,9206,0,4,4,4,5,1,5,7,7,1,2.0,6,5,1985,1985,2,8,11,11,3.0,336.0,4,3,5,4.0,3.0,1.0,1.0,0.0,1.0,0.0,741.0,741.0,5,3,1,5,977,755,0,1732,0.0,0.0,2,1,3,1,4,7,8,1,3.0,5.0,1985.0,3.0,2.0,476.0,3.0,3.0,3,192,46,0,0,0,0,0.0,0,6,2010,10,178000,12.089538829274222,17.441517715628486,5.250420002308894
462,528186180,120,3,48.0,6240,0,4,4,4,5,1,10,7,7,5,1.0,8,5,2006,2006,4,8,9,9,3.0,176.0,4,3,4,4.0,3.0,1.0,6.0,863.0,1.0,0.0,461.0,1324.0,5,5,1,5,1324,0,0,1324,1.0,0.0,2,0,2,1,4,6,8,1,4.0,5.0,2006.0,3.0,2.0,550.0,3.0,3.0,3,192,38,0,0,0,0,0.0,0,12,2009,10,254000,12.445089546000673,17.954468971434252,5.4048337166199385
182,902207130,30,2,68.0,9656,0,4,4,4,5,1,8,7,7,1,1.0,2,2,1923,1970,2,8,17,17,0.0,0.0,3,2,6,2.0,2.0,1.0,1.0,0.0,1.0,0.0,678.0,678.0,5,3,0,5,832,0,0,832,0.0,0.0,1,0,2,1,3,5,8,1,4.0,1.0,1928.0,1.0,2.0,780.0,2.0,2.0,1,0,0,0,0,0,0,0.0,0,6,2010,10,12789,9.45634070543332,13.642615840685092,4.106836587366795
1625,527162090,20,3,63.0,7875,0,4,4,4,5,1,20,7,7,1,1.0,7,5,1995,1996,2,8,11,11,3.0,38.0,3,3,4,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1237.0,1237.0,5,4,1,5,1253,0,0,1253,0.0,0.0,2,0,3,1,3,6,8,1,3.0,5.0,1995.0,3.0,2.0,402.0,3.0,3.0,3,220,21,0,0,0,0,0.0,0,6,2007,10,176000,12.078239274020289,17.425215903299385,5.2455126678141495
2381,528106010,60,3,111.0,16259,0,4,4,4,4,1,10,7,7,1,2.0,9,5,2006,2006,2,8,3,3,1.0,370.0,3,3,4,5.0,4.0,3.0,1.0,0.0,1.0,0.0,1249.0,1249.0,5,5,1,5,1249,1347,0,2596,0.0,0.0,3,1,4,1,4,9,8,0,0.0,5.0,2006.0,2.0,3.0,840.0,3.0,3.0,3,240,154,0,0,0,0,0.0,0,9,2006,7,342643,12.7444443677961,18.386346688304716,5.5348418638568235
1827,532378240,20,3,0.0,6173,0,3,4,4,5,1,6,7,7,1,1.0,5,6,1967,1967,2,8,11,2,3.0,75.0,3,3,5,3.0,3.0,1.0,6.0,599.0,1.0,0.0,277.0,876.0,5,3,1,5,902,0,0,902,0.0,0.0,1,0,3,1,3,6,8,0,0.0,5.0,1967.0,1.0,1.0,288.0,3.0,3.0,3,0,0,0,0,0,0,3.0,0,8,2007,10,125500,11.740061037553975,16.93732783861286,5.098643725817057
1580,916402015,20,3,75.0,12890,0,3,4,4,5,1,2,7,7,1,1.0,6,5,1989,1989,2,8,2,2,3.0,128.0,3,3,5,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1495.0,1495.0,5,5,1,5,1495,0,0,1495,0.0,0.0,2,0,3,1,3,8,8,1,3.0,5.0,1989.0,1.0,2.0,438.0,3.0,3.0,3,252,0,192,0,0,0,0.0,0,7,2008,10,150000,11.918390573078392,17.194602975157967,5.176091259055681
1803,528480180,20,1,84.0,10440,0,4,4,4,4,1,4,7,7,1,1.0,8,5,2007,2007,2,8,12,12,0.0,0.0,5,3,4,4.0,3.0,2.0,1.0,0.0,1.0,0.0,1574.0,1574.0,5,5,1,5,1584,0,0,1584,0.0,0.0,2,0,2,1,5,6,8,1,4.0,5.0,2007.0,3.0,2.0,594.0,3.0,3.0,3,0,256,0,0,0,0,0.0,0,5,2007,7,261329,12.473535428894305,17.995507705618603,5.417187606593508
1132,531363060,20,3,63.0,7500,0,4,4,4,5,1,5,7,7,1,1.0,7,5,2004,2005,2,8,3,3,3.0,120.0,3,3,4,4.0,3.0,1.0,6.0,680.0,1.0,0.0,400.0,1080.0,5,5,1,5,1080,0,0,1080,1.0,0.0,1,0,3,1,4,6,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0.0,0,4,2008,10,141000,11.856515169360305,17.10533563706088,5.14921911265538
1941,535353050,20,3,75.0,9532,0,4,4,4,5,1,9,7,7,1,1.0,4,6,1953,1953,2,8,3,3,0.0,0.0,3,3,5,3.0,3.0,1.0,4.0,595.0,3.0,354.0,156.0,1105.0,5,4,1,5,1647,0,0,1647,1.0,0.0,1,0,3,1,3,6,7,1,2.0,5.0,1953.0,3.0,1.0,280.0,3.0,3.0,3,225,0,0,0,0,368,4.0,0,2,2007,10,153000,11.938193200374572,17.22317212735474,5.184691430817598
1742,528228270,120,3,53.0,3922,0,4,4,4,5,1,28,7,7,5,1.0,7,5,2006,2007,2,8,1,1,3.0,72.0,4,3,4,5.0,3.0,3.0,1.0,0.0,1.0,0.0,1258.0,1258.0,5,5,1,5,1258,0,0,1258,0.0,0.0,2,0,2,1,4,6,8,1,4.0,5.0,2007.0,3.0,3.0,648.0,3.0,3.0,3,144,16,0,0,0,0,0.0,0,6,2007,7,172500,12.058152515453552,17.396236836327617,5.236789099409293
2026,903425280,70,3,60.0,8730,0,4,4,4,5,1,25,5,7,1,2.0,6,7,1915,2003,2,8,2,2,0.0,0.0,3,3,6,3.0,3.0,1.0,1.0,0.0,1.0,0.0,698.0,698.0,5,5,1,4,698,698,0,1396,0.0,0.0,1,0,3,1,3,7,8,0,0.0,1.0,2003.0,1.0,1.0,384.0,3.0,3.0,3,0,0,0,0,259,0,0.0,0,7,2007,10,153575,11.941944326032129,17.228583857738645,5.186320523991601
1691,528106040,20,3,107.0,14450,0,4,4,4,5,1,10,7,7,1,1.0,9,5,2006,2007,2,8,12,12,3.0,315.0,5,3,4,5.0,3.0,4.0,1.0,0.0,1.0,0.0,2121.0,2121.0,5,5,1,5,2121,0,0,2121,0.0,0.0,2,1,3,1,5,8,8,1,5.0,5.0,2007.0,3.0,3.0,732.0,3.0,3.0,3,124,98,0,0,142,0,0.0,0,5,2007,7,415298,12.936751613811438,18.663787398458055,5.618359839631296
725,902405120,50,2,60.0,5400,0,4,4,4,5,1,8,7,7,1,1.5,6,6,1920,1950,2,8,9,9,0.0,0.0,2,3,6,3.0,3.0,1.0,1.0,0.0,1.0,0.0,972.0,972.0,5,5,1,5,1044,0,436,1480,0.0,0.0,1,0,3,1,3,6,8,0,0.0,1.0,1920.0,1.0,1.0,207.0,2.0,3.0,3,0,0,176,0,0,0,0.0,0,9,2009,3,119000,11.686878772093667,16.86060204797003,5.075546961392531
1787,528435070,20,3,85.0,10000,0,4,4,4,5,1,4,7,7,1,1.0,8,5,2006,2006,4,8,3,3,1.0,410.0,4,3,4,4.0,4.0,3.0,1.0,0.0,1.0,0.0,1588.0,1588.0,5,5,1,5,1588,0,0,1588,0.0,0.0,2,0,3,1,4,7,8,1,4.0,5.0,2006.0,2.0,3.0,825.0,3.0,3.0,3,144,45,0,0,0,0,0.0,0,12,2007,10,227000,12.332705296463539,17.792332771953003,5.3560258571931225
1216,534426040,20,3,72.0,10007,0,3,4,4,5,1,9,7,7,1,1.0,5,7,1959,2006,2,8,11,11,3.0,54.0,4,3,5,3.0,3.0,1.0,5.0,806.0,1.0,0.0,247.0,1053.0,5,5,1,5,1053,0,0,1053,1.0,0.0,1,1,3,1,4,5,8,0,0.0,5.0,1959.0,2.0,1.0,312.0,3.0,3.0,3,0,0,0,0,0,0,3.0,0,8,2008,10,145500,11.887931365593685,17.15065962757037,5.162862993321926
2654,902206020,30,2,52.0,7830,0,4,4,4,5,1,8,7,7,1,1.0,3,5,1921,1950,2,8,17,17,0.0,0.0,3,3,6,2.0,3.0,1.0,2.0,416.0,1.0,0.0,76.0,492.0,5,3,1,5,492,0,0,492,1.0,0.0,1,0,1,1,3,3,8,0,0.0,1.0,1921.0,1.0,1.0,200.0,2.0,3.0,1,0,0,78,0,0,0,0.0,0,6,2006,10,61500,11.02679245379461,15.908298790001327,4.788875115775417
2310,526354020,20,3,90.0,11727,0,4,4,4,4,1,9,7,7,1,1.0,7,6,1969,1969,2,8,11,11,3.0,434.0,3,4,5,3.0,3.0,2.0,1.0,0.0,1.0,0.0,1851.0,1851.0,5,4,1,5,1851,0,0,1851,0.0,0.0,2,0,3,1,3,8,8,1,3.0,5.0,1969.0,3.0,2.0,506.0,3.0,3.0,3,0,146,0,0,0,0,0.0,0,3,2006,10,192100,12.165771348756648,17.55149799344025,5.283527364861694
761,903484110,190,2,60.0,10320,0,4,3,4,5,1,17,9,7,2,2.0,6,7,1915,1965,2,8,9,9,0.0,0.0,3,4,5,3.0,3.0,1.0,3.0,276.0,5.0,262.0,160.0,698.0,5,5,1,3,754,649,0,1403,1.0,0.0,1,1,3,1,3,7,8,0,0.0,1.0,1915.0,1.0,1.0,308.0,3.0,3.0,3,0,0,288,0,0,0,0.0,0,2,2009,10,116000,11.661345470088502,16.823765279789658,5.064457989226918
1884,534276070,80,3,65.0,10482,0,4,4,4,5,1,9,7,7,1,4.0,6,8,1958,1958,4,8,3,3,3.0,63.0,3,4,5,3.0,3.0,3.0,6.0,507.0,1.0,0.0,81.0,588.0,5,5,1,5,1138,0,0,1138,0.0,1.0,1,0,3,1,3,6,8,0,0.0,5.0,1958.0,2.0,1.0,264.0,3.0,3.0,3,224,0,0,0,0,0,1.0,0,6,2007,10,145000,11.884489021402711,17.145693374677023,5.161368002234975
449,528166090,20,3,110.0,15274,0,3,4,4,4,1,10,7,7,1,1.0,9,5,2003,2003,4,8,3,3,3.0,724.0,4,3,4,5.0,3.0,1.0,6.0,1972.0,1.0,0.0,480.0,2452.0,5,5,1,5,2452,0,0,2452,2.0,0.0,2,0,3,1,5,10,8,1,4.0,5.0,2003.0,3.0,3.0,886.0,3.0,3.0,3,0,116,0,0,0,0,3.0,0,7,2009,10,445000,13.005829561148378,18.763445810515847,5.648360010980932
856,907202050,20,3,61.0,8800,0,3,4,4,5,1,23,7,7,1,1.0,5,7,1977,2008,2,8,11,11,0.0,0.0,3,3,5,4.0,3.0,2.0,2.0,532.0,3.0,144.0,364.0,1040.0,5,3,1,5,1040,0,0,1040,0.0,0.0,2,0,3,1,4,5,8,0,0.0,1.0,1977.0,1.0,2.0,484.0,3.0,3.0,3,0,0,0,0,288,0,0.0,0,9,2009,10,150500,11.921718363171067,17.19940396142179,5.177536499929862
11,527163010,60,3,75.0,10000,0,3,4,4,4,1,20,7,7,1,2.0,6,5,1993,1994,2,8,11,11,0.0,0.0,3,3,4,4.0,3.0,1.0,1.0,0.0,1.0,0.0,763.0,763.0,5,4,1,5,763,892,0,1655,0.0,0.0,2,1,3,1,3,7,8,1,3.0,5.0,1993.0,3.0,2.0,440.0,3.0,3.0,3,157,84,0,0,0,0,0.0,0,4,2010,10,175900,12.077670930725649,17.424395957246684,5.245265839457462
389,527375180,20,3,78.0,10140,0,4,4,4,5,1,9,7,7,1,1.0,6,6,1974,1974,4,8,7,7,3.0,196.0,3,3,5,3.0,3.0,1.0,5.0,888.0,1.0,0.0,228.0,1116.0,5,5,1,5,1116,0,0,1116,1.0,0.0,2,0,3,1,3,6,8,1,3.0,5.0,1974.0,2.0,2.0,528.0,3.0,3.0,3,0,0,0,0,0,0,2.0,0,4,2009,10,167900,12.031123843065632,17.357242704711755,5.225050696138049
2415,528218140,60,3,58.0,14054,0,3,4,4,5,1,20,7,7,1,2.0,7,5,2006,2006,2,8,3,3,0.0,0.0,4,3,4,4.0,3.0,3.0,1.0,0.0,1.0,0.0,879.0,879.0,5,5,1,5,879,984,0,1863,0.0,0.0,2,1,4,1,4,9,8,1,4.0,3.0,2006.0,3.0,3.0,660.0,3.0,3.0,3,100,17,0,0,0,0,0.0,0,11,2006,7,219210,12.297785453453374,17.741954087613614,5.34086036206488
77,531451280,60,3,70.0,11218,0,4,4,4,5,1,5,7,7,1,2.0,6,5,1992,1992,2,8,2,2,0.0,0.0,4,3,4,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1055.0,1055.0,5,5,1,5,1055,790,0,1845,0.0,0.0,2,1,3,1,4,8,8,1,3.0,5.0,1992.0,2.0,2.0,462.0,3.0,3.0,3,635,104,0,0,0,0,4.0,400,5,2010,10,189000,12.14950229404178,17.52802670888316,5.276461804173244
1238,535152200,20,3,74.0,8856,0,4,4,4,5,1,9,7,7,1,1.0,5,4,1957,1957,2,8,2,2,3.0,143.0,3,3,5,3.0,3.0,1.0,5.0,621.0,2.0,52.0,503.0,1176.0,5,3,1,5,1176,0,0,1176,1.0,0.0,1,0,3,1,3,6,8,2,4.0,5.0,1957.0,2.0,1.0,292.0,3.0,3.0,3,0,88,0,0,95,0,0.0,0,5,2008,10,136500,11.824079893607152,17.05854142558194,5.135132651376775
223,905105200,20,3,65.0,7800,0,4,4,4,5,1,6,7,7,1,1.0,5,7,1966,2008,4,8,11,11,3.0,47.0,3,3,5,3.0,3.0,2.0,4.0,240.0,3.0,474.0,150.0,864.0,5,5,1,5,892,0,0,892,1.0,0.0,1,0,3,1,4,5,8,0,0.0,1.0,1966.0,1.0,1.0,416.0,3.0,3.0,3,0,0,0,0,0,0,0.0,0,6,2010,10,137900,11.834284063781393,17.073262931288706,5.139564266175849
723,902402150,30,2,60.0,7200,0,4,4,4,5,1,8,7,7,1,1.0,5,4,1910,2006,4,8,9,4,0.0,0.0,3,3,6,3.0,3.0,1.0,5.0,247.0,3.0,465.0,310.0,1022.0,4,3,0,5,1022,0,0,1022,1.0,0.0,1,0,2,1,3,4,3,0,0.0,1.0,1956.0,1.0,1.0,280.0,3.0,3.0,3,0,30,226,0,0,0,0.0,0,6,2009,10,85000,11.350406535472453,16.37517522079979,4.929418925714293
2562,534477030,20,3,89.0,10680,0,4,4,4,5,1,9,7,7,1,1.0,5,3,1951,1951,4,8,2,2,3.0,44.0,3,3,5,3.0,2.0,1.0,2.0,756.0,1.0,0.0,1380.0,2136.0,5,3,0,4,2136,0,0,2136,0.0,0.0,2,0,4,1,3,7,5,0,0.0,1.0,1951.0,1.0,2.0,528.0,3.0,3.0,3,0,30,0,0,0,0,3.0,0,10,2006,10,137900,11.834284063781393,17.073262931288706,5.139564266175849
995,527106140,60,3,59.0,9535,0,3,4,4,5,1,20,7,7,1,2.0,6,5,1998,1998,2,8,3,3,0.0,0.0,3,3,4,4.0,3.0,4.0,6.0,851.0,1.0,0.0,75.0,926.0,5,5,1,5,926,678,0,1604,0.0,0.0,2,1,3,1,3,7,8,0,0.0,5.0,1998.0,3.0,2.0,472.0,3.0,3.0,3,100,82,0,0,0,0,0.0,0,5,2008,10,195500,12.183315658407558,17.57680908196944,5.291146761731886
287,909100110,70,3,66.0,6858,0,4,3,4,4,1,7,7,7,1,2.0,6,4,1915,1950,2,8,2,2,0.0,0.0,3,3,4,4.0,3.0,1.0,1.0,0.0,1.0,0.0,806.0,806.0,5,3,0,3,841,806,0,1647,1.0,0.0,1,1,4,1,2,6,8,0,0.0,1.0,1920.0,1.0,1.0,216.0,3.0,3.0,3,0,66,136,0,0,0,0.0,0,5,2010,10,128000,11.759785542901755,16.96578428466209,5.107209969647869
1152,532354150,20,3,75.0,8100,0,4,4,4,5,1,6,8,7,1,1.0,5,8,1961,2007,2,8,2,2,0.0,0.0,3,4,5,3.0,3.0,1.0,5.0,764.0,1.0,0.0,100.0,864.0,5,5,1,5,864,0,0,864,1.0,0.0,1,0,3,1,4,5,8,1,3.0,1.0,1962.0,1.0,1.0,420.0,3.0,3.0,3,132,0,0,0,0,0,0.0,0,7,2008,10,135000,11.813030057420567,17.042599881712917,5.1303337684950066
1449,907202190,20,3,0.0,9216,0,3,4,4,5,1,23,7,7,1,1.0,5,6,1975,1975,2,8,11,11,3.0,176.0,3,3,5,3.0,3.0,3.0,5.0,294.0,1.0,0.0,782.0,1076.0,5,3,1,5,1076,0,0,1076,0.0,0.0,1,1,3,1,3,5,8,1,2.0,1.0,1985.0,1.0,2.0,576.0,3.0,3.0,3,0,0,0,0,0,0,3.0,0,9,2008,10,143195,11.87196261669798,17.127621592729337,5.1559278537936235
1330,903204095,40,2,50.0,9100,0,4,4,4,5,1,25,5,8,1,1.0,5,6,1930,1960,2,8,3,3,0.0,0.0,3,3,6,3.0,3.0,1.0,1.0,0.0,1.0,0.0,742.0,742.0,5,3,1,4,779,0,156,935,0.0,0.0,1,0,2,1,3,4,8,0,0.0,1.0,1988.0,1.0,1.0,308.0,3.0,3.0,2,0,0,0,0,0,0,0.0,600,8,2008,10,79500,11.283512300642423,16.278667239946444,4.9003671286564705
1134,531373060,60,3,67.0,12774,0,4,4,4,2,1,5,7,7,1,2.0,7,5,2003,2004,2,8,3,3,3.0,95.0,4,3,4,4.0,3.0,3.0,1.0,0.0,1.0,0.0,835.0,835.0,5,5,1,5,835,828,0,1663,0.0,0.0,2,1,3,1,4,8,8,0,0.0,5.0,2003.0,2.0,2.0,478.0,3.0,3.0,3,168,68,0,0,0,0,0.0,0,7,2008,10,192500,12.167851432709975,17.554498920244352,5.28443073384452
706,902201110,50,2,50.0,6000,0,4,4,4,5,1,8,7,7,1,1.5,5,7,1950,1970,2,8,2,2,0.0,0.0,3,5,5,3.0,3.0,1.0,4.0,384.0,1.0,0.0,384.0,768.0,5,3,1,4,768,560,0,1328,0.0,0.0,1,1,3,1,3,6,8,0,0.0,1.0,1950.0,1.0,1.0,308.0,3.0,3.0,3,0,12,0,0,0,0,3.0,0,3,2009,10,129500,11.771436160121729,16.98259257234864,5.112269768417271
1617,527107040,60,3,0.0,10364,0,3,4,4,5,1,20,7,7,1,2.0,6,5,1995,1996,2,8,9,9,0.0,0.0,3,3,4,4.0,3.0,1.0,1.0,0.0,1.0,0.0,806.0,806.0,5,4,1,5,806,766,0,1572,0.0,0.0,2,1,3,1,3,7,8,1,3.0,3.0,1995.0,3.0,2.0,373.0,3.0,3.0,3,0,40,0,0,0,0,0.0,0,5,2007,10,168000,12.031719258385396,17.35810170744085,5.225309281725863
